Customer,State,Customer Lifetime Value,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Policy Type,Sales Channel,Total Claim Amount,Vehicle Class
HN63935,AR,3433.82408,No,Extended,Master,02-Aug-11,Employed,M,85367,Rural,Married,85,Personal Auto,Agent,67.975243,Four-Door Car
ON30714,California,4932.878744,No,Basic,College,02-Jun-11,Employed,M,74809,Urban,Married,61,Personal Auto,Branch,283.787384,Two-Door Car
FM61329,California,13610.10746,No,Basic,College,02-Jun-11,Employed,M,50144,Suburban,Married,114,Personal Auto,Web,786.934186,SUV
NK91656,Oregon,2913.323811,No,Extended,Master,01-Mar-11,Disabled,M,20075,Suburban,Divorced,79,Personal Auto,Web,483.731784,Two-Door Car
MS94619,California,5111.304579,No,Basic,High School or Below,2/13/11,Employed,F,76448,Suburban,Married,63,Personal Auto,Web,302.4,Four-Door Car
MO38507,California,4540.381153,No,Basic,High School or Below,1/22/11,Employed,M,59556,Suburban,Married,113,Personal Auto,Agent,681.505066,Sports Car
PQ36549,AR,5598.273622,No,Basic,Bachelor,02-Sep-11,Disabled,M,14174,Suburban,Married,72,Personal Auto,Call Center,345.6,Four-Door Car
WG91434,Oregon,9638.066778,No,Basic,High School or Below,01-Aug-11,Employed,M,35230,Rural,Married,61,Personal Auto,Call Center,16.214764,Four-Door Car
WR43077,California,9801.287358,No,Extended,High School or Below,1/22/11,Unemployed,M,0,Suburban,Married,91,Corporate Auto,Agent,436.8,Four-Door Car
,,,,,,,,,,,,,,,,
XZ58588,AR,8447.801005,No,Premium,High School or Below,01-Sep-11,Unemployed,M,0,Suburban,Divorced,114,Corporate Auto,Agent,547.2,Four-Door Car
FX12602,Oregon,19927.63513,No,Basic,High School or Below,1/30/11,Employed,M,51352,Rural,Divorced,66,Personal Auto,Branch,95.661376,Four-Door Car
BL55947,California,5815.261714,No,Basic,College,1/18/11,Employed,M,76675,Rural,Married,72,Personal Auto,Agent,141.718568,Four-Door Car
LA60344,AR,18690.34066,No,Basic,College,2/19/11,Unemployed,M,0,Suburban,Single,68,Personal Auto,Agent,326.4,Four-Door Car
KQ44803,AR,7224.235434,No,Basic,College,1/20/11,Unemployed,M,0,Urban,Married,72,Personal Auto,Agent,297.419028,Two-Door Car
QY81331,AR,8595.982289,No,Basic,High School or Below,1/24/11,Employed,F,94242,Rural,Married,71,Personal Auto,Agent,41.229484,Four-Door Car
NP33989,Oregon,12362.08766,No,Premium,Bachelor,01-Jul-11,Unemployed,F,0,Rural,Married,113,Personal Auto,Branch,217.92632,Four-Door Car
CP30637,California,4916.303715,No,Extended,High School or Below,01-Apr-11,Employed,F,71153,Rural,Married,122,Corporate Auto,Web,209.019238,Sports Car
RW50070,AR,8935.274872,No,Extended,High School or Below,2/26/11,Employed,M,63326,Suburban,Married,225,Personal Auto,Branch,1080,Luxury Car
LO42325,California,5433.214031,No,Basic,Bachelor,1/29/11,Employed,F,29629,Urban,Married,71,Special Auto,Agent,228.443418,Four-Door Car
YQ50209,AR,4847.24253,No,Basic,High School or Below,01-Jan-11,Unemployed,M,0,Suburban,Single,69,Corporate Auto,Agent,599.152722,Four-Door Car
JP35025,California,5714.165863,No,Basic,Master,2/23/11,Disabled,F,23726,Suburban,Divorced,74,Corporate Auto,Call Center,355.2,Four-Door Car
WZ13788,Nevada,10097.68732,No,Extended,High School or Below,2/19/11,Employed,F,48999,Suburban,,86,Corporate Auto,Web,412.8,Four-Door Car
IS21172,Oregon,4726.869327,Yes,Extended,Bachelor,01-Oct-11,Medical Leave,F,13037,Suburban,Married,124,Personal Auto,Agent,839.348464,SUV
CL10476,AR,7079.790277,No,Basic,College,1/30/11,Disabled,M,24245,Suburban,Married,63,Corporate Auto,Agent,302.4,Two-Door Car
WO83615,Nevada,5395.434909,No,Extended,Bachelor,2/21/11,Employed,M,44047,Suburban,,137,Corporate Auto,Branch,969.232217,Sports Car
ZJ77881,Oregon,9452.996411,No,Premium,Bachelor,1/22/11,Employed,F,91942,Suburban,Married,117,Personal Auto,Agent,561.6,Four-Door Car
GT37101,Oregon,5284.312599,No,Basic,High School or Below,2/27/11,Employed,F,37640,Urban,Divorced,67,Personal Auto,Call Center,174.046849,Two-Door Car
WE13528,California,20215.3918,No,Basic,High School or Below,02-Dec-11,Employed,F,77058,Rural,Divorced,63,Personal Auto,Branch,119.331041,Four-Door Car
BT78503,Oregon,2510.054168,No,Basic,High School or Below,02-Dec-11,Unemployed,M,0,Suburban,Single,73,Corporate Auto,Agent,525.6,Four-Door Car
WM19967,California,19884.91592,No,Basic,College,01-Dec-11,Employed,F,63755,Urban,Married,62,Personal Auto,Web,291.860708,Two-Door Car
EW13798,California,4014.453113,Yes,Extended,Doctor,01-Aug-11,Employed,F,37384,Suburban,Married,99,Personal Auto,Agent,475.2,Four-Door Car
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
CS29328,Nevada,4875.31604,No,Basic,Bachelor,02-Apr-11,Disabled,M,10743,Suburban,,70,Personal Auto,Branch,336,Two-Door Car
QL75176,Oregon,12324.2654,No,Premium,High School or Below,01-Nov-11,Unemployed,F,0,Suburban,Single,113,Personal Auto,Branch,813.6,Four-Door Car
IO25161,AR,2280.386988,No,Basic,College,2/19/11,Unemployed,F,0,Urban,Married,61,Personal Auto,Agent,283.881697,Four-Door Car
FA82777,AR,4165.994433,No,Basic,High School or Below,02-Jul-11,Unemployed,F,0,Suburban,Single,64,Personal Auto,Agent,575.890362,Four-Door Car
GR49281,California,4974.801539,Yes,Basic,Bachelor,1/18/11,Employed,M,75644,Suburban,Divorced,65,Personal Auto,Branch,467.803638,Two-Door Car
ZW19492,Oregon,2404.917967,No,Basic,Bachelor,2/14/11,Employed,M,63455,Urban,Divorced,61,Personal Auto,Branch,287.654819,Two-Door Car
UW88168,Oregon,3032.816016,No,Extended,Bachelor,1/31/11,Employed,M,73782,Rural,Married,76,Special Auto,Branch,111.622054,Four-Door Car
XX53620,Oregon,2891.272351,No,Basic,Bachelor,02-Feb-11,Employed,F,80590,Rural,Married,71,Corporate Auto,Branch,134.158389,Four-Door Car
IM90123,California,15261.41386,No,Extended,Bachelor,01-Jul-11,Employed,F,59797,Suburban,Married,127,Personal Auto,Call Center,609.6,SUV
BE33446,AR,5015.009472,Yes,Extended,Bachelor,02-Mar-11,Employed,F,48567,Suburban,Single,130,Personal Auto,Agent,624,SUV
YW11227,California,5325.394799,No,Basic,Bachelor,1/18/11,Employed,M,62470,Urban,Married,66,Personal Auto,Agent,243.766542,Two-Door Car
,,,,,,,,,,,,,,,,
ZW10467,AR,16107.19004,No,Basic,High School or Below,1/16/11,Employed,F,63288,Urban,Married,199,Personal Auto,Web,558.433218,Luxury Car
KK95092,AR,7605.637524,No,Basic,Bachelor,1/29/11,Employed,M,55281,Suburban,Married,192,Personal Auto,Agent,921.6,Luxury SUV
HZ43637,AR,3065.365332,No,Extended,College,2/17/11,Employed,F,22985,Suburban,Married,77,Special Auto,Agent,458.056054,Four-Door Car
FY82691,California,6245.575806,No,Extended,College,01-Aug-11,Employed,F,39608,Rural,Married,78,Corporate Auto,Agent,22.961216,Four-Door Car
SO40738,California,9406.381948,No,Basic,High School or Below,02-Oct-11,Employed,F,99189,Rural,Single,117,Corporate Auto,Web,75.302707,SUV
MB83471,Oregon,7815.46882,No,Premium,High School or Below,01-May-11,Unemployed,M,0,Suburban,Divorced,112,Personal Auto,Agent,574.102379,Four-Door Car
GA63091,California,9747.99401,No,Extended,College,1/31/11,Unemployed,M,0,Suburban,Divorced,92,Personal Auto,Agent,514.360634,Four-Door Car
AU75025,Oregon,4686.469674,Yes,Basic,College,02-Dec-11,Employed,M,58089,Suburban,Married,118,Personal Auto,Agent,566.4,SUV
XF15789,AR,8869.619888,No,Basic,College,2/21/11,Employed,F,81350,Rural,Married,110,Personal Auto,Branch,228.185834,SUV
SH13204,California,4741.808942,No,Basic,High School or Below,1/20/11,Unemployed,F,0,Suburban,Single,65,Personal Auto,Agent,731.289267,Two-Door Car
FX48006,Oregon,24178.68478,No,Extended,College,1/25/11,Employed,M,43704,Suburban,Married,201,Personal Auto,Branch,1064.482165,Luxury SUV
HS69837,Oregon,7951.777533,No,Basic,College,1/22/11,Employed,M,75497,Rural,Divorced,100,Personal Auto,Branch,71.773341,SUV
GL49408,California,6762.082924,No,Extended,Doctor,2/22/11,Employed,M,40372,Rural,Married,85,Corporate Auto,Branch,76.975713,Four-Door Car
PK51938,Oregon,3044.78946,No,Extended,College,1/14/11,Retired,F,17489,Suburban,Divorced,85,Corporate Auto,Branch,587.689075,Four-Door Car
JE62426,AR,5908.16294,No,Basic,High School or Below,02-Mar-11,Employed,F,86277,Urban,Divorced,74,Personal Auto,Agent,212.039619,Four-Door Car
IA31850,AR,4574.547243,No,Basic,College,2/15/11,Unemployed,F,0,Suburban,Single,63,Personal Auto,Agent,453.6,Four-Door Car
PP50567,California,8377.499751,No,Basic,Bachelor,01-May-11,Unemployed,M,0,Suburban,Married,74,Corporate Auto,Agent,355.2,Four-Door Car
,,,,,,,,,,,,,,,,
UF73578,California,5838.89915,Yes,Basic,High School or Below,01-Jun-11,Employed,M,81082,Urban,Married,73,Personal Auto,Agent,281.295903,Four-Door Car
MY23958,California,7577.065297,No,Basic,Bachelor,02-Jun-11,Unemployed,M,0,Suburban,Single,116,Personal Auto,Branch,835.2,Sports Car
OP75571,AR,8012.841201,No,Basic,College,2/24/11,Employed,F,40635,Suburban,Divorced,102,Personal Auto,Call Center,489.6,SUV
SI60881,Oregon,9217.978125,No,Basic,Bachelor,01-Dec-11,Employed,F,26351,Suburban,Divorced,119,Personal Auto,Branch,571.2,SUV
DQ15807,Oregon,2749.189304,No,Extended,High School or Below,1/28/11,Unemployed,M,0,Suburban,Single,80,Personal Auto,Call Center,824.487259,Four-Door Car
WU15684,Nevada,3588.87609,No,Extended,College,01-Nov-11,Employed,F,42836,Urban,,89,Corporate Auto,Branch,244.580023,Four-Door Car
KR17533,Oregon,3954.538361,No,Basic,Doctor,2/27/11,Employed,M,40175,Rural,Divorced,102,Personal Auto,Branch,154.721555,SUV
IM98086,California,3230.576665,Yes,Extended,College,01-May-11,Employed,M,62873,Urban,Divorced,81,Personal Auto,Call Center,207.75186,Four-Door Car
XY48850,Nevada,5158.648497,No,Basic,High School or Below,02-Apr-11,Unemployed,F,0,Suburban,,74,Personal Auto,Agent,588.936956,Two-Door Car
YT25875,California,2776.582901,No,Basic,College,02-Aug-11,Employed,F,50985,Urban,Divorced,71,Personal Auto,Agent,307.68931,Two-Door Car
TL59568,AR,12836.00951,No,Premium,High School or Below,2/28/11,Unemployed,M,0,Suburban,Married,116,Personal Auto,Agent,835.2,Two-Door Car
UE52886,AR,28421.57022,No,Extended,Bachelor,01-Jun-11,Employed,M,42803,Urban,Divorced,245,Personal Auto,Call Center,889.288242,Luxury Car
TM28833,Oregon,2276.392936,No,Basic,College,1/18/11,Unemployed,M,0,Suburban,Single,69,Personal Auto,Call Center,624.980751,Two-Door Car
SQ60915,AR,3895.961837,No,Extended,High School or Below,2/26/11,Employed,M,35970,Suburban,Divorced,98,Corporate Auto,Call Center,470.4,Four-Door Car
GU42084,AR,4247.683347,No,Basic,Bachelor,1/26/11,Employed,M,44537,Urban,Married,106,Corporate Auto,Branch,441.907057,Sports Car
ZH93283,AR,6005.847375,Yes,Extended,College,2/23/11,Retired,M,13528,Suburban,Single,86,Personal Auto,Agent,412.8,Four-Door Car
WF51811,AR,2719.506996,Yes,Basic,College,1/24/11,Retired,F,14030,Suburban,Married,72,Personal Auto,Branch,345.6,Two-Door Car
RL51023,AR,4185.757242,No,Basic,College,2/16/11,Unemployed,M,0,Suburban,Single,64,Corporate Auto,Call Center,492.644465,Four-Door Car
NQ67659,Nevada,33473.34946,Yes,Basic,Bachelor,01-Nov-11,Employed,F,33190,Suburban,,106,Personal Auto,Web,508.8,SUV
KI45566,Nevada,7331.508054,No,Basic,College,1/29/11,Unemployed,M,0,Rural,,100,Personal Auto,Branch,61.580247,Sports Car
WB68229,AR,9320.284812,No,Premium,Bachelor,01-Mar-11,Employed,F,21033,Suburban,Married,118,Personal Auto,Call Center,738.975495,Two-Door Car
,,,,,,,,,,,,,,,,
ZH28312,California,5560.278162,No,Basic,Bachelor,2/14/11,Unemployed,F,0,Rural,Married,74,Corporate Auto,Branch,65.953005,Four-Door Car
,,,,,,,,,,,,,,,,
HZ67642,California,8647.139152,No,Basic,Bachelor,2/13/11,Unemployed,M,0,Rural,Married,119,Personal Auto,Web,244.816163,SUV
HE12295,California,4446.738622,No,Basic,High School or Below,2/24/11,Unemployed,M,0,Suburban,Single,61,Personal Auto,Branch,616.279356,Four-Door Car
XL66550,Oregon,7769.841954,No,Basic,Bachelor,1/17/11,Employed,M,74365,Suburban,Divorced,193,Corporate Auto,Call Center,926.4,Luxury Car
AL27471,Oregon,3911.118202,No,Extended,Doctor,02-Jul-11,Employed,M,30821,Urban,Married,97,Personal Auto,Web,451.319227,Four-Door Car
NG94479,AR,2731.520409,No,Basic,High School or Below,01-Feb-11,Employed,F,69844,Urban,Married,68,Corporate Auto,Branch,184.379697,Four-Door Car
WR58220,Oregon,8401.788653,No,Extended,Bachelor,1/30/11,Unemployed,M,0,Suburban,Single,124,Personal Auto,Web,595.2,SUV
RT64920,Oregon,5875.038074,No,Basic,Master,01-Feb-11,Employed,M,55836,Urban,Married,73,Personal Auto,Web,314.936185,Four-Door Car
IR58695,Oregon,6188.379423,No,Extended,High School or Below,02-Oct-11,Employed,M,40352,Suburban,Married,77,Corporate Auto,Web,406.367233,Four-Door Car
AS93181,AR,4506.577736,No,Basic,Bachelor,1/31/11,Disabled,F,14985,Suburban,Married,116,Personal Auto,Call Center,571.319514,Sports Car
ML23548,AR,10548.53703,No,Extended,Doctor,1/15/11,Employed,F,27458,Suburban,Married,131,Personal Auto,Call Center,730.373515,Sports Car
PU71194,Oregon,35203.57475,No,Premium,Bachelor,2/26/11,Employed,F,56343,Suburban,Divorced,295,Personal Auto,Branch,1612.962321,Luxury Car
QT46430,California,8193.750001,No,Basic,College,01-Jan-11,Medical Leave,F,12780,Rural,Married,111,Personal Auto,Call Center,225.437098,Sports Car
WP83694,California,5313.436344,No,Extended,Bachelor,1/22/11,Employed,F,68558,Rural,Married,131,Personal Auto,Agent,280.903779,SUV
UE19977,California,4379.770178,No,Premium,College,2/22/11,Employed,F,47747,Rural,Divorced,111,Personal Auto,Web,165.588524,Two-Door Car
WC83942,Oregon,20885.55547,No,Extended,Bachelor,1/23/11,Medical Leave,M,16113,Suburban,Married,81,Corporate Auto,Web,494.890996,Four-Door Car
HZ62410,Oregon,2771.963072,No,Extended,Bachelor,01-Mar-11,Unemployed,M,0,Suburban,Single,79,Personal Auto,Agent,379.2,Four-Door Car
CE72177,California,5461.548993,No,Basic,High School or Below,01-Jul-11,Employed,F,39626,Suburban,Married,69,Personal Auto,Agent,485.705851,Four-Door Car
YI89801,California,2570.235172,No,Basic,High School or Below,2/17/11,Employed,F,49304,Suburban,Single,65,Corporate Auto,Agent,312,Four-Door Car
KB53430,Oregon,2227.072755,Yes,Basic,High School or Below,01-May-11,Retired,M,27972,Suburban,Married,61,Personal Auto,Web,292.8,Four-Door Car
KB50999,California,5394.000979,No,Basic,College,02-Mar-11,Employed,F,27568,Urban,Married,68,Personal Auto,Call Center,278.689331,Two-Door Car
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
OZ19432,Nevada,4374.038985,No,Premium,High School or Below,1/14/11,Employed,F,34516,Rural,,113,Special Auto,Branch,42.950852,Four-Door Car
VT34834,Nevada,4953.358432,No,Basic,High School or Below,02-Aug-11,Unemployed,M,0,Suburban,,68,Personal Auto,Branch,342.468248,Four-Door Car
MI65698,Oregon,4590.811214,No,Premium,College,02-Jan-11,Employed,F,28354,Urban,Divorced,118,Personal Auto,Agent,320.327775,Two-Door Car
IG85969,AR,5062.37379,No,Basic,College,1/21/11,Unemployed,F,0,Suburban,Single,72,Personal Auto,Call Center,345.6,Two-Door Car
SE72928,California,9075.768214,Yes,Basic,Master,1/26/11,Employed,M,37722,Rural,Single,116,Personal Auto,Agent,158.077504,Sports Car
QV47358,AR,8133.157212,No,Basic,Bachelor,1/25/11,Employed,F,32021,Suburban,Single,70,Personal Auto,Call Center,336,Four-Door Car
HR50405,Oregon,2869.301319,No,Basic,Bachelor,2/24/11,Medical Leave,F,13393,Rural,Married,73,Personal Auto,Branch,34.708194,Four-Door Car
MN53151,Oregon,27937.75093,No,Basic,College,02-May-11,Retired,M,13624,Suburban,Divorced,117,Personal Auto,Agent,561.6,Sports Car
VD64777,Nevada,2606.186321,No,Basic,College,1/19/11,Employed,F,27800,Suburban,,67,Personal Auto,Web,321.6,Two-Door Car
EG21289,California,7764.273102,No,Basic,College,02-Apr-11,Employed,F,58419,Rural,Married,191,Personal Auto,Call Center,202.468807,Luxury Car
YI85251,Nevada,18380.39026,No,Extended,High School or Below,02-Aug-11,Employed,M,50407,Urban,,92,Personal Auto,Agent,352.060768,Four-Door Car
RD61361,AR,6102.953572,No,Extended,Bachelor,02-May-11,Unemployed,F,0,Suburban,Single,84,Personal Auto,Branch,856.347474,Four-Door Car
,,,,,,,,,,,,,,,,
NV91476,California,9581.281433,No,Premium,College,1/23/11,Employed,F,75606,Suburban,Married,119,Personal Auto,Web,571.2,Four-Door Car
SJ16410,AR,7532.262392,No,Extended,Bachelor,2/19/11,Employed,M,41458,Rural,Single,98,Personal Auto,Agent,191.100227,Four-Door Car
BI17208,Oregon,2795.321353,No,Basic,College,1/20/11,Unemployed,M,0,Suburban,Married,74,Personal Auto,Call Center,420.765993,Two-Door Car
,,,,,,,,,,,,,,,,
ZZ22858,AR,15016.18511,No,Basic,Bachelor,01-Jan-11,Employed,F,70619,Rural,Married,187,Personal Auto,Branch,293.948632,Luxury Car
EZ75048,California,3087.249746,No,Extended,Doctor,01-Oct-11,Employed,M,41273,Urban,Married,77,Personal Auto,Call Center,221.226696,Four-Door Car
CN31328,AR,5480.701059,No,Basic,College,01-Jun-11,Employed,F,46946,Suburban,Divorced,70,Personal Auto,Web,336,Four-Door Car
ZP91150,Oregon,7944.973807,No,Premium,College,2/13/11,Unemployed,M,0,Suburban,Single,113,Corporate Auto,Web,542.4,Four-Door Car
LC77957,Oregon,8543.247323,No,Basic,Bachelor,1/14/11,Employed,M,99180,Rural,Married,106,Personal Auto,Branch,33.751887,SUV
PT34656,California,5380.898636,Yes,Basic,College,2/24/11,Employed,F,55350,Suburban,Married,67,Personal Auto,Agent,321.6,Four-Door Car
MI99404,California,4650.063763,Yes,Basic,College,01-Oct-11,Retired,M,28215,Suburban,Single,65,Personal Auto,Agent,468,Two-Door Car
AI58313,Nevada,36946.06393,No,Basic,College,1/30/11,Employed,F,75425,Suburban,,116,Personal Auto,Call Center,663.643801,Sports Car
VA60020,Nevada,3314.55133,No,Extended,High School or Below,1/25/11,Employed,F,63583,Rural,,83,Special Auto,Agent,167.39959,Four-Door Car
TW53467,California,4566.377261,No,Basic,Bachelor,01-Dec-11,Unemployed,M,0,Suburban,Single,66,Personal Auto,Agent,475.2,Four-Door Car
IC11062,Nevada,5597.12496,Yes,Extended,High School or Below,1/27/11,Employed,F,37995,Suburban,,139,Personal Auto,Branch,667.2,SUV
OO11531,Nevada,2540.551456,No,Basic,Master,1/23/11,Employed,F,37125,Urban,,63,Personal Auto,Agent,290.911693,Four-Door Car
JV80614,California,2939.330187,No,Basic,College,1/29/11,Employed,M,53357,Rural,Married,73,Personal Auto,Call Center,55.320014,Four-Door Car
IC70693,California,16068.34838,No,Basic,Bachelor,1/23/11,Employed,F,70140,Suburban,Married,199,Corporate Auto,Web,955.2,Luxury Car
JY45326,Oregon,7360.873696,No,Basic,College,1/16/11,Employed,M,52380,Suburban,Married,186,Personal Auto,Call Center,892.8,Luxury SUV
QW17940,California,2700.985899,No,Basic,High School or Below,1/29/11,Employed,M,79292,Rural,Married,67,Corporate Auto,Branch,55.394702,Four-Door Car
AV25133,Oregon,3095.705571,No,Extended,College,01-Dec-11,Unemployed,F,0,Suburban,Single,92,Personal Auto,Web,774.892461,Two-Door Car
QJ57215,Nevada,4383.751482,No,Extended,College,1/25/11,Unemployed,F,0,Suburban,,123,Personal Auto,Branch,1480.336748,SUV
IG94072,Oregon,9928.874825,No,Extended,High School or Below,01-Jan-11,Employed,F,75425,Suburban,Married,123,Personal Auto,Branch,823.798803,Sports Car
WC28543,AR,2399.17815,No,Basic,Bachelor,1/23/11,Disabled,M,20992,Suburban,Married,64,Personal Auto,Call Center,307.2,Two-Door Car
,,,,,,,,,,,,,,,,
ET80689,California,8711.302422,No,Basic,College,2/18/11,Employed,M,92606,Urban,Married,109,Special Auto,Branch,287.437831,SUV
JD10245,California,4358.762008,No,Basic,High School or Below,1/31/11,Employed,M,86001,Suburban,Divorced,109,Personal Auto,Agent,523.2,SUV
XO96556,AR,2551.226692,Yes,Basic,Master,1/19/11,Employed,M,79751,Suburban,Married,63,Personal Auto,Web,392.235698,Two-Door Car
UJ61336,AR,5642.747998,No,Basic,Bachelor,02-Sep-11,Employed,F,68654,Urban,Married,71,Personal Auto,Web,208.048487,Four-Door Car
XS94482,AR,4151.667368,No,Basic,Master,2/17/11,Unemployed,F,0,Urban,Single,61,Personal Auto,Web,208.892861,Two-Door Car
QX57337,Oregon,2842.025913,No,Basic,Doctor,1/26/11,Employed,F,92629,Rural,Single,72,Personal Auto,Call Center,60.845685,Four-Door Car
CZ35936,California,8791.444942,No,Basic,High School or Below,01-Dec-11,Employed,F,54094,Urban,Single,112,Corporate Auto,Agent,502.994931,SUV
IM41800,Nevada,8268.272933,No,Basic,College,02-Feb-11,Employed,M,95419,Suburban,,70,Personal Auto,Web,336,Four-Door Car
GI70742,Oregon,8581.637267,No,Basic,High School or Below,1/15/11,Employed,F,66466,Urban,Married,71,Personal Auto,Call Center,293.016168,Four-Door Car
